# Energy(eV) COHP
-2.810694889858178058e+00 -1.868075221230015501e-03
-2.760694889858177348e+00 -1.819678909894408654e-03
-2.710694889858176637e+00 -2.055865902108206314e-03
-2.660694889858175927e+00 -2.519124638373578581e-03
-2.610694889858175216e+00 -3.151897015923214428e-03
-2.560694889858174506e+00 -3.911513715800365304e-03
-2.510694889858173795e+00 -4.784919592239954451e-03
-2.460694889858173084e+00 -5.797914124078207276e-03
-2.410694889858172374e+00 -7.011497603173098489e-03
-2.360694889858171663e+00 -8.500190480982919641e-03
-2.310694889858170953e+00 -1.031413433010955165e-02
-2.260694889858170242e+00 -1.243564001576204572e-02
-2.210694889858169532e+00 -1.474707178549847404e-02
-2.160694889858168821e+00 -1.702657455666849867e-02
-2.110694889858168111e+00 -1.898001128707189206e-02
-2.060694889858167400e+00 -2.030412870441956202e-02
-2.010694889858166690e+00 -2.076278486122796335e-02
-1.960694889858165979e+00 -2.025098855652400498e-02
-1.910694889858165268e+00 -1.882429886345896031e-02
-1.860694889858164558e+00 -1.668337523150831975e-02
-1.810694889858163847e+00 -1.412021110733720913e-02
-1.760694889858163137e+00 -1.144641910018958861e-02
-1.710694889858162426e+00 -8.928677126414713214e-03
-1.660694889858161716e+00 -6.750457973355519087e-03
-1.610694889858161005e+00 -5.006177464737415761e-03
-1.560694889858160295e+00 -3.720655462248246854e-03
-1.510694889858159584e+00 -2.879133248558116663e-03
-1.460694889858158874e+00 -2.453112371817176788e-03
-1.410694889858158163e+00 -2.413119679403059013e-03
-1.360694889858157453e+00 -2.727370596034035290e-03
-1.310694889858156742e+00 -3.351766165409732733e-03
-1.260694889858156031e+00 -4.219762324446019695e-03
-1.210694889858155321e+00 -5.239833352598042074e-03
-1.160694889858154610e+00 -6.304035547011996830e-03
-1.110694889858153900e+00 -7.305204194996317742e-03
-1.060694889858153189e+00 -8.155320090699694907e-03
-1.010694889858152479e+00 -8.796442761523240103e-03
-9.606948898581517682e-01 -9.199521693059148700e-03
-9.106948898581510576e-01 -9.353474293715467389e-03
-8.606948898581503471e-01 -9.252800613715649741e-03
-8.106948898581496366e-01 -8.892634056355224262e-03
-7.606948898581489260e-01 -8.274803670093321822e-03
-7.106948898581482155e-01 -7.420668743490389969e-03
-6.606948898581475049e-01 -6.381461474901616027e-03
-6.106948898581467944e-01 -5.237948037059320106e-03
-5.606948898581460838e-01 -4.087452674995984553e-03
-5.106948898581453733e-01 -3.023427160069502764e-03
-4.606948898581446628e-01 -2.116419215690606894e-03
-4.106948898581439522e-01 -1.403882128716081156e-03
